,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_480,-0.16626988,0.24925795,0.21506618,-0.045631714,-0.24011599,-0.51166457,0.71459436,-0.21200082,0.032723542,-0.517854,-0.18809724,0.02370206,0.26740858,-0.20588426,0.22055873,0.5112751,-0.15626933,-0.7800342,-0.059583426,0.29231918,-0.95271546,-0.022680936,-0.2784189,0.24167342,0.6291047,-0.78443897,-0.41741565,0.33636564,-0.16242716,0.3851991,-0.6703734,0.47654593,0.30758446,0.406343,-0.19335845,-0.47923848,-0.04335302,0.30967873,0.5090355,-0.33513263,-0.08500917,-0.46090263,-0.29600227,0.069232695,-0.031615105,-0.9215358,0.4749727,-0.6118006,0.4604896,0.041679483,0.6642498,0.4926737,-0.117144525,-0.08349733,-0.099389106,0.118009984,0.59505296,-0.21374379,0.030955566,0.4775267,0.14829274,0.25707367,0.17511997,-0.7748777,-0.012416917,0.27780297,-0.1734098,-0.43983382,0.5164204,-0.5717321,0.4271279,-0.2860798,0.316668,-0.18376446,0.9456848,0.16042067,0.5647525,-0.5508584,-0.2652897,-0.023296481,0.16853887,0.59328085,-0.01670328,-0.38461024,-0.15565176,-0.284363,0.53350264,-0.40242252,0.81583196,0.19222859,-0.20967832,-0.95213103,-0.19729406,-0.035847694,0.13851069,-0.05431431,-0.48440385,-0.014275013,-0.012176887,0.7258071,-0.8936157,0.1739673,0.28856966,0.082586356,0.3688274,0.46879187,0.1413749,-0.2926418,0.60240126,0.04343437,-0.22440201,0.6776992,-0.0651274,-0.12898214,0.26223445,-0.47683936,0.61135167,0.8683604,0.19276483,-0.52530056,-0.5488045,0.31956133,-0.21021844,0.66878694,-0.074202456,0.25086376,0.059290275,-0.2017709
miRNA_481,0.18619707,-0.8167351,0.08762224,-0.2238994,0.0028893065,0.27665702,0.27238598,0.06972618,0.06910391,-0.104761235,0.6235986,-0.17452456,-0.8748271,-0.006815074,0.50781333,0.006198815,-0.14360496,-0.14339726,0.7004622,-0.29893175,0.06089838,1.1203575,-1.272532,0.3516865,0.09058306,-0.48768732,-0.8015772,0.19411635,-0.017070478,0.017454058,-0.60578614,0.38324007,0.15593296,0.20114413,-0.112628855,-0.07991227,-0.23873402,0.62375534,0.31202683,-0.6429383,-0.11330902,-0.21079215,0.9204964,0.20441763,0.1351236,-0.008800656,0.5403634,-0.1320455,-0.054044448,0.19933008,-0.09775018,0.23229605,-0.28734472,0.04178906,0.42971206,0.17600688,0.36379367,-0.29324752,-0.57696474,0.037610494,0.8327115,-0.11185698,0.2544869,-0.36581293,-0.50419444,0.22689532,-0.05494005,0.21934462,0.21059941,-0.3435707,0.031737607,-0.2365546,-0.5995777,-0.47982672,0.5919258,0.24469437,-0.12980516,-0.19757725,0.09843693,0.058560427,0.049344808,0.3188137,-0.0027161776,-0.0011911173,-0.069728546,0.04914013,0.055935252,0.02818122,0.39423895,0.0449233,-0.1326159,-0.23675904,0.040054522,-0.26341876,-0.26757607,0.09385348,0.13199742,-0.6327754,-0.8195754,-0.47609136,-0.51192015,-0.02288662,-0.370542,0.29159644,-0.3440093,0.64791554,-0.5984972,-0.2555239,-0.34584072,0.21127759,-0.18845607,0.2069956,-0.5371011,0.1503657,-0.41938236,-0.41814253,-0.13535337,0.37244353,-0.52597636,0.3125482,-0.40220284,0.7548655,-0.06833557,0.16275927,0.05415606,1.0506605,-0.62182176,0.7484923
miRNA_482,0.005332416,-0.002938496,0.004316516,0.0075532496,0.0021840278,0.00082478113,-0.0029839426,0.003271779,0.007068118,-0.004191691,0.004846588,-0.004597271,-0.0048900004,-0.0021267198,0.0067790747,-0.0033017844,-0.0075634364,0.0012547337,-0.0022723433,0.003288459,0.006769741,-0.0009816755,0.0023607947,0.0077325497,-0.0017823186,0.0052909665,-0.0075435974,-0.0044044256,0.004517697,-0.001598971,0.005856337,-0.004690293,-0.001090629,0.004462201,0.0072171483,0.00524598,0.0043792874,-0.0064811353,0.002566494,0.0062112603,0.006405171,0.006327804,0.0035636798,-0.004078869,-0.0061925054,0.0064575933,0.0029487144,0.00076656975,0.003130855,0.0016802121,-0.004770847,0.0043669865,0.006042376,0.0055744555,-0.005971525,-0.0071612317,-0.0063014347,-0.005798327,0.0009844806,-0.004200306,0.003352981,-0.0055485964,0.006625369,0.003493145,0.00519911,0.0031580608,0.00035118498,0.0018842593,-0.0067319702,0.0038362946,-0.0051997043,-0.00540857,0.0044762194,0.005306337,0.0050190073,-0.0014725439,-0.00021191128,-0.007058561,-0.0029518083,0.004898431,0.0043626353,0.007586209,0.0045553893,-0.0059031025,0.0041892696,0.0066593196,0.006716404,0.004644351,-0.0050390624,0.0026198458,-0.0036621187,0.006374046,-0.0061173644,0.004934123,0.004970437,-0.0015984327,-0.00096918456,-0.0004945379,0.0023214687,0.007692389,0.0054421127,-0.004783377,0.0040992294,-0.006851308,-0.0017299205,0.0035570394,0.0077424664,-0.004041342,0.0015299115,-0.0037277564,0.006881194,0.00037054345,-0.0020605382,-0.0013294201,-0.0028251316,-0.0012865663,0.0075104125,-0.007681424,0.0029794946,0.00094057806,-0.005409004,0.0030587614,-0.0060914755,-0.00078704394,0.0037591513,-0.0048591085,0.007499734,-0.003881354
miRNA_483,-0.0039990097,0.000980813,0.0046755318,0.0022470728,0.0020995848,0.0003079977,0.0075476747,-0.00070463866,-0.0024155863,-0.00016651303,0.007679807,0.0015471745,0.0042060483,0.0016745627,-0.0045819264,-0.007737482,0.006234521,0.006125843,-0.0067329016,0.0016076677,0.00017061643,-0.0028510373,0.007746514,0.0005922783,-0.0065238047,-0.00542341,0.007019095,-0.006440917,0.0060249474,0.0070499927,-0.0073606484,0.006762732,0.0020887256,-0.00093432143,0.0038386341,-0.00596351,-0.0062362645,0.0063109864,0.006448921,0.0012991168,0.0002723653,-0.0053428635,0.005263759,-0.0016521774,0.0053982697,-0.0053806305,0.00064088777,-0.0029204134,0.006368166,-0.0073013604,-0.0034949053,-0.00566726,-0.0014294907,-0.0009058062,-0.0003106445,-0.0062792078,-0.0050812345,-0.004224306,0.004201889,0.004390955,0.0010679811,0.007261591,0.0021783505,0.0012400188,0.00405035,-0.0048646536,-0.002019111,-0.004265161,0.004229728,0.005519623,-0.0077178255,-0.0046504457,0.004585471,-0.0039681494,0.0039364025,-0.0003368426,-0.0025947262,0.0012248475,-0.001826698,-0.007221658,-0.0039195027,0.0015238989,0.0052305423,-0.005708106,0.004364891,-0.0058360025,0.0005104691,-0.0070026815,0.006615417,0.000539463,0.0028406326,-0.00027035177,-0.0012995638,0.0042951554,-0.0056343656,-0.0014704168,-0.006635312,-0.0005111713,0.006514352,-0.006458828,-0.004006749,-0.005775694,-0.0015752241,-0.005260892,0.0077107362,-0.0012412462,-0.0018286165,-0.0031158347,-0.004700927,-0.004650388,0.0013011545,0.0060188845,0.0057468526,-0.00027745217,-0.004804611,-0.006143905,-0.0008771289,0.00068514235,-0.0026435442,-0.0047798064,-0.0044932775,0.0077755153,-0.0070746765,-0.005223112,-0.0034021456,0.0050798133,0.0008435324,-0.0009895209
miRNA_484,-0.21793742,-0.30897018,-0.38625336,-0.23351622,0.03786942,-0.05745066,0.7243707,0.31828228,0.5342384,-0.29271656,0.11250595,0.42099693,0.24067445,-0.5449527,0.1441976,0.0846358,-0.27748805,0.13664484,-0.00046990236,0.18281476,0.3415179,0.14598218,-0.2908989,0.50419253,-0.06833099,0.3149703,-0.30754575,0.09171318,-0.32894465,-0.33266225,-0.35247204,0.28922367,-0.14944582,0.20262735,-0.2288494,0.29244933,-0.07585535,0.29830837,-0.4350645,-0.20275891,-0.16340145,-0.20541118,-0.2320119,-0.29401392,-0.5205175,0.35845354,0.2802215,-0.17393412,0.8569445,0.27593482,-0.14322713,0.27894834,0.3720261,0.20576851,-0.5718339,0.079168096,0.2697799,-1.0386882,-0.6290273,0.16172574,0.60266715,-0.06262401,-0.27069545,0.4061546,-0.5087204,0.24793246,-0.026682092,0.44527087,0.1373347,0.31221128,0.02828108,-0.2505982,0.035344236,0.0068188207,0.15045373,-0.012131,0.33796415,0.27514133,0.08673857,-0.1510177,-0.24969384,0.20671394,-0.24202707,0.07360538,0.26239467,-0.104149975,0.47355494,0.39207485,-0.030971376,-0.3631158,0.5423824,-0.39658922,0.09237935,-0.115244955,0.4136431,-0.5074821,0.33514646,0.15867093,0.12697919,0.0690886,0.034266602,0.4672737,-0.038411982,-0.055182427,0.34466815,-0.13257161,0.28123906,0.18615107,-0.35363364,0.677449,-0.49321082,0.20007041,0.065167405,-0.056917317,0.39874843,-0.1275947,-0.26563293,0.25735083,-0.3453105,-0.27029222,-0.3524483,-0.28803015,-0.6199795,-0.11955485,-0.081316195,-0.000732018,-0.5329084,-0.1735401
miRNA_485,-0.3148211,0.06744351,-0.4892861,0.12019952,0.40652248,-0.47379634,0.5218768,0.05184423,-0.19072586,0.6768951,0.19261916,0.18333529,0.56382173,0.007415473,0.1236116,-0.07262726,0.30491692,-0.3560134,-0.096531,-0.1479099,-0.16561441,-0.30286208,-0.15507226,-0.039743483,-0.3889259,-0.1852787,0.10569649,-0.15990874,0.19180651,-0.11183607,0.26591685,0.02943997,-0.2949485,0.45177513,-0.113500595,-0.1792349,-0.019736722,0.08392836,-0.56104445,0.08893148,-0.0037417922,-0.23725976,0.02262741,0.10411914,0.51020116,-0.5040762,-0.273008,-0.27589586,-0.23173447,0.24010481,-0.053109117,1.0120896,0.050767824,0.2788191,-0.5381563,0.3208459,0.05447301,0.050832264,-0.33625314,-0.021870933,0.52514267,0.47686657,0.030986747,-0.5590065,-0.31434375,0.09404333,-0.13669011,0.054054454,0.7144858,0.20562157,0.28876147,0.06791743,0.2518126,-0.07783643,0.1990574,0.3280431,0.4139915,-0.35110897,0.44992223,-0.45845166,-0.2649122,0.25663128,-0.31538984,0.13700774,0.04413591,-0.01891413,-0.16195053,-0.74280137,-0.3660732,0.09537144,-0.3329424,0.55332613,-0.05736925,-0.070749626,-0.040771205,0.04654044,-0.06311332,-0.40699413,-0.05498664,-0.032755364,-0.016874662,0.2827924,0.33813983,-0.45365527,-0.17354544,1.0524793,-0.33999342,-0.18617582,0.34618965,-0.36807442,-0.10946483,0.19578448,0.09034822,-0.103051856,-0.24943924,-0.26376098,0.072347514,0.37738752,-0.36226207,-0.3385596,-0.051795866,0.48838326,0.3472101,-0.6193219,0.18339784,0.30611655,-0.123823464,0.042038523
miRNA_486,-0.0043372177,0.0059720017,-0.0014356449,-0.0034111533,0.0020323247,0.0053056628,0.0013519768,0.007146457,0.0054145567,0.0035131983,0.0066975746,0.0049511157,-0.0074865166,-0.002942633,-0.0041586235,-0.004792845,-0.0019286424,-0.0035909228,0.0016386006,0.0034626592,0.0020554196,-0.0027108546,0.0033466294,0.0047928263,0.0025009047,-0.0052920673,-0.0070154984,0.004936412,-0.002901245,0.0067494474,0.00070580654,0.0066893753,-0.00033026002,-0.0052278414,-0.005012119,-0.003241552,-0.0073012356,0.006075911,0.0020363498,0.005880121,0.0012142528,0.0045631696,-0.00659908,0.0025380105,-0.00485738,-0.003073698,0.007648602,-0.0072353464,-0.0069958195,-0.006099522,-0.0074581075,0.0048900694,0.007785257,0.00050017424,0.007156128,-0.0014525894,0.0075085983,0.0032450054,-0.0022200868,-0.00094701536,0.0009146165,0.0077364314,-0.0034768283,0.0074978806,-0.0005267933,-0.0029957704,-0.0077919997,-0.0035388973,-0.0021277424,-0.007078631,0.00011047535,0.0076281484,0.0010859985,-0.0021328796,-0.0011962503,0.0060891174,0.0047853906,0.0030042753,-0.0059045944,-0.0018402617,0.0068078022,-0.0057424884,-0.006934505,0.005505996,0.0061120316,0.0026491694,-7.5969845e-05,-0.005897455,0.0023852382,-0.0030913278,0.005373899,0.0077592656,-4.2684376e-05,-0.0043782685,-0.000908263,0.006310826,0.006121207,0.0050453003,0.0052545443,0.0016406402,0.0036158524,0.0014604777,0.0050637703,0.005456468,0.007650014,-0.001866594,-0.005495988,0.0038854033,0.0045513026,0.0064315815,0.0044521783,-0.0035496056,0.0071290825,-0.00045957416,0.0024586804,-0.0003917627,-0.0032033976,-0.0023918282,-0.0023904666,0.0069460254,-0.0035275314,-0.006795004,0.0014776438,-0.0054119807,-0.0025991257,0.0018918794,0.0024590828,0.0061542634
miRNA_487,-0.005372327,-0.0009788815,-0.00570607,-0.0038229916,0.0029224958,-0.0043989923,0.0077705327,0.006738521,0.0018038675,-0.0054158065,0.0017931163,-0.007199673,-0.0055737644,0.0012510922,-0.006211642,-0.0034813043,-0.0061586555,0.005637994,0.001168225,0.0008153748,0.003647197,-0.0006458871,0.005291214,0.0041814186,-0.007469043,0.0013315585,-0.0060016494,0.0011997186,0.0014038123,-0.0065653156,0.0028459392,0.0071498584,0.0036425833,0.0052694846,0.003989022,-0.0070225485,-0.00664261,0.0048533715,-0.0019258074,0.004689766,-0.0072179623,0.0027777143,-0.0063615907,-0.0040332675,0.0077839997,-0.0003002584,-0.0004448574,-0.00544866,-0.0050765667,0.0059078224,0.0049327128,-0.0025595073,-0.00034695864,0.0067258757,-0.0004737135,0.0054120645,-0.0051860735,0.0018754285,0.0071448423,0.0016030204,0.003396174,-0.0073938947,0.0033991747,-0.0066816527,0.0048246067,0.0028998815,-0.0058580115,-0.002235949,0.0047069415,-0.00075637735,0.0052566025,0.001140032,0.0020019785,0.005127296,-0.0045313966,-0.004120473,0.0055041853,-0.0016884021,-6.572157e-05,-0.0066060033,0.0052049477,0.0076753274,0.0063296016,-0.002810128,-0.0040468667,0.0055293925,-0.007219199,0.007583782,0.005579008,0.00563127,0.000123851,-0.0006154496,0.0047791675,-0.0010118652,-0.0011124667,0.00032084435,-0.00567347,-0.0020771679,-0.0030138455,-0.0036761388,0.0042689107,0.0040500704,-0.007636681,-0.003115829,0.0068957955,-0.0038023647,-0.00079960935,-0.00419168,0.0065719653,-0.004877696,-0.0053336043,-0.004355151,-0.007262051,-0.0033693388,-0.0061299484,0.0067151077,0.0017861445,-0.005982522,0.003933316,0.0045328513,0.005833661,-0.00076338276,-0.0034257956,-0.0028653145,-0.007536592,-0.0044982154,0.005372897,-0.0052393135
miRNA_488,0.0045700707,-0.0065856837,-0.004374208,0.0020025,0.0012091529,-9.854138e-05,0.00707544,-0.0022787172,0.0041283146,-0.00025821105,-0.0053481534,-0.005926015,-0.005946081,0.0046841204,0.0015765093,-0.000674963,-0.0047283955,0.0049440395,-0.0007537678,-0.0037448518,0.005214246,0.00023277476,0.0071193967,0.002145188,-0.0037955474,0.0037178844,0.00151987,-0.0041508377,0.0020485613,-0.0013634358,-0.0046403967,-0.0014688633,0.004693471,-0.0076506976,-0.007599145,-0.0068426486,0.005036734,-0.0025593974,0.0061248653,-0.0067913905,0.0037788395,0.0028474052,-0.0007801354,-0.0011794977,0.0025899075,0.0027583055,-0.005912604,-0.0018629152,0.0028109718,0.006706873,-0.005270174,-0.00083839335,-0.0065774415,-0.004585292,-0.004027942,0.0018581059,-0.0009769294,0.002319714,0.0005354583,9.7228214e-05,-0.005303951,-0.0034644287,0.0037649404,0.0060603004,7.974729e-05,-0.0032943673,-0.0016477369,0.0031011924,-0.0052476563,0.0003762748,0.0013636556,-0.0053584334,0.0044485014,-0.0030046739,0.0024470221,-0.007763002,-0.0007011909,-0.0053719115,0.0065193586,-0.0035927836,-0.003937332,0.007207552,-0.00161428,0.007472031,0.0021461193,0.0034319405,-0.006583618,-0.0022562053,-0.0032321904,0.007733511,-0.006106008,-0.00065168925,-0.0047437213,-0.0042531844,-0.0073669646,0.004388977,-0.0058759227,0.005990956,-0.00243357,-0.0029173214,0.006553773,0.00045797788,-0.0029487498,0.0027761757,-0.0016649328,0.004066659,-0.0022664927,-0.0069079325,0.0030442718,0.0010075495,0.006510537,-0.0016065724,0.0053701475,0.007369738,-0.0026822742,-0.005008677,0.0053579435,0.00554475,2.5013462e-05,-0.00091500767,0.004442813,-0.006725928,-0.006427547,0.004418075,-0.0074075535,-0.007535156,0.0068252757,0.00029883906
miRNA_489,-0.00564906,0.00093931705,0.0068469327,0.0020127203,-0.004645884,-0.0070859175,0.0029676948,0.0042299647,-0.003127154,0.00013462454,-0.0036892742,0.0059791077,-0.0051926393,-0.0051582903,0.0071653984,0.0054207426,-0.0070572477,0.004487332,-0.00040766597,-0.0026121791,0.0016092286,0.0073141064,0.0013006311,-0.0010476708,-0.007226007,-0.000986848,0.004536066,0.0051425584,0.0005336758,-0.0034849606,0.0051371735,-0.0059413128,0.0063628927,0.0071278233,-0.004077835,0.0012832657,-0.0052539986,0.004661411,-0.00359777,-0.0012464207,0.005732253,-0.00749957,-0.0029804558,-0.005611226,-0.0046689436,0.0016248506,-0.004023662,-0.004133383,0.0036869515,0.0074044913,0.00434909,0.0033689104,-0.007057786,-0.00509697,-0.004638782,-0.006053731,-0.0016974006,0.0068260916,-0.0027833637,0.0032542832,0.002183102,-0.006287474,0.007461518,-0.007354522,0.006392425,0.007158436,-0.0015350953,-0.006667666,0.0046626143,0.007128019,0.0007721558,0.0058428776,0.002300987,-0.00411918,-0.0011813529,0.007133983,-0.0038234256,0.002206536,-0.006153282,0.004533911,0.0050327517,0.0031643324,0.004787799,0.007802615,0.0036164857,-0.0030528028,-0.0031923559,-0.004748475,0.004896013,-0.00203898,0.005579192,-0.00041019544,-0.003747154,0.000521902,-0.001685001,-0.0035168212,0.004266631,0.0045387633,-0.0071582105,-0.006841868,-0.0014975835,-0.0070718545,-0.0036176946,0.0056835804,-0.0005431194,-0.00091834925,0.00640182,-0.0016450752,0.0022581387,0.0044394284,0.0005496908,-0.002787454,0.0043273643,0.0062618926,0.0015608482,0.00065482967,0.0012937244,-0.007748669,0.0045295674,0.003607532,0.0050344206,0.002849225,-0.00445983,0.0045192614,0.0031975452,-0.0006578248,-0.0040502343,0.004387105
miRNA_490,-0.0055867042,0.00731086,0.005590977,-0.006182544,0.0053970944,-0.0063106585,0.0017331783,-0.0057271607,0.0067316536,0.00021906197,0.0013888814,-0.004069878,0.00017998926,-0.0006084498,0.0065575726,0.00771793,0.0058486834,0.003743099,-0.00024518743,0.0033212565,-0.007676393,0.003735114,-0.0027760826,0.0057951566,0.0004918352,-0.006433049,0.0031418893,0.00059295446,-3.2080337e-05,-0.0014960691,0.00413906,-0.004938476,-0.0013151076,-0.0045598466,-0.004030751,0.0019351803,-0.0030971635,0.0067321267,-0.00073295087,-0.0001721736,-0.00073151663,0.00076775067,-9.978749e-05,0.0009133704,0.0035510138,0.005668575,0.0015462805,0.0012954194,-0.002768565,0.005029779,0.00379505,-0.0019622184,0.00075478107,0.0025588777,0.0046667084,-0.0018595811,-0.0035010967,0.0019462835,-0.0066003576,-0.0039543323,-0.005983986,-0.002537001,0.0037968755,-0.006477369,-0.0008041803,0.0032989345,-0.005762903,-0.0067047365,-0.0050153006,-0.0008438453,-0.006907709,0.0030477922,0.0024540685,0.0076891966,-0.0008653272,-0.0071200468,0.0049265195,-0.0015652273,-0.0032052863,0.003302727,-0.0074451137,0.0009793174,0.0051343776,-0.0057450254,0.004596833,0.0029569604,0.0049339645,-0.0061612204,0.0052037314,0.0060114358,-0.0023625474,0.0027773082,-0.005682677,0.002575744,-0.0047372784,0.006950179,-0.0065556597,-0.00016625598,-0.0012840666,-0.0043693483,0.0033767521,-0.0061617233,0.0072080363,0.0005792752,-0.0012869351,0.0011468306,0.005928399,-0.0042093564,0.005764812,0.0028995238,0.005422538,-0.0037464127,0.004579067,-0.0037746988,-0.005222937,-0.006331958,0.0047247,-0.0072543845,0.006682709,-0.0065384936,-0.0045433175,-0.007760396,-0.0033680145,0.005279096,-0.004118366,-5.2712858e-06,-0.0026668739,-0.007802736
miRNA_491,-0.0011945236,0.0018843617,0.0018038712,0.004010739,-0.003233241,-0.004960116,0.0030207522,0.006086249,-0.007523628,0.0013488363,-0.0037763994,0.00034759752,-0.0037158374,-0.0029601287,0.004018778,-0.00068203174,0.00068752095,0.0005053878,0.0075358525,0.0072167423,-0.0062523913,-0.0037242994,-0.0058298837,0.0017289296,-0.0059952997,0.00081625953,-0.0006640237,0.007272478,0.0011552386,0.0011632442,-0.002664782,0.0044059176,-0.004526321,-0.004530363,0.007574834,-0.00015306473,0.004650628,-0.0013563391,-0.0012175888,0.002411222,0.006628517,-0.0031540915,-0.0036466308,-0.0069194417,-0.0069245063,0.0033696704,-0.00034766644,-0.004418973,-0.00042203628,-0.0009940639,-0.0055315625,0.0039039925,0.0031373315,0.003616089,-0.0014927965,-0.007569043,-0.0021111239,0.005676698,-0.004940463,0.00049620867,0.0007658731,-0.0012806337,0.0022451133,0.005202627,-0.0014388803,0.0005751103,0.0064564776,0.0035160538,0.0009796936,0.0013814606,0.0068094432,-0.0063870493,0.0068945494,0.0026574899,-0.007223621,-0.0041961074,0.00727766,0.005819142,-0.0058779586,0.0039789304,-0.001269985,-0.0026642308,0.0005076602,-0.0005782824,0.005709987,-0.0015343986,-0.0024136323,-4.017353e-05,-0.0027989373,0.006384194,-0.0023350194,0.0042859577,-0.00062324665,0.004100412,0.0040986557,-0.0048191063,0.0046620164,-0.0037164073,-0.004683638,-0.0035767816,-0.0009138901,0.0040340424,-0.0034462903,-0.0048877113,0.0071741845,-0.0013590958,0.004229538,-0.0025054477,-0.005544545,-0.00562408,0.0061188415,0.0070383176,0.0018436238,5.9716403e-06,0.0076085404,0.003034776,-0.0036805365,-0.005130451,0.0035197474,-0.007420646,-0.0017653033,0.0027308557,0.0015277341,-0.0030443594,-0.0024363138,0.0043048896,-0.0018179305,-0.0014377404
miRNA_492,-0.0020118635,-0.0026139207,-0.006223241,0.0029221773,-0.0068931896,-0.0057962835,-0.00039109588,-0.005521912,0.00022025593,0.0066608153,0.0015872288,0.00083204545,-0.005734183,-0.0071695503,-0.0034920983,0.003307119,0.0022764448,0.0055490024,-0.0060766563,-0.00034589134,0.0039325543,-0.005479526,-0.0068505686,0.0068390034,0.0042050723,0.00240797,0.0077069364,-0.0037462339,-0.007669393,-0.0021121427,0.00048403256,0.0010131951,-0.0032275561,0.006647961,-0.002094444,0.00632276,-0.0025433954,-0.0022551604,0.0077718664,-0.0046276804,0.00012721494,0.0072013587,-0.002818223,0.0012875292,-0.00029484183,-0.005951073,-0.0057337284,0.005222356,0.0064991675,0.0043373704,9.446405e-05,0.005635189,0.0036272332,-0.005605718,0.0057337712,-0.0037840884,-0.0002632402,0.006552525,0.0002574101,-0.0019187517,0.0017417315,-0.0031076726,0.00078745,0.0053084064,-0.0011700559,-0.00753735,-0.0071435273,0.0007978063,-0.0057231635,0.0067600254,-0.003915092,-0.0034437235,0.0024254248,0.0069427826,-0.0061234236,0.006989261,0.0023674276,0.0052907187,-0.005550308,-0.004917253,-0.002897866,0.0056887977,0.003345795,0.0010863226,0.0026011318,0.007035164,0.005263608,0.0077219848,0.0028577335,0.0026059393,-0.004600106,0.0034354683,0.0024906918,-0.007447066,-0.003499329,-0.0030727535,-0.004935799,-0.0049052946,0.0037590228,-0.0064209197,0.0014503133,0.004247166,0.0059609134,-0.002230486,-0.0015709978,0.00049644895,0.0030742064,-0.001042895,0.005479628,-0.00043841638,-0.004610684,0.006462848,0.0013941675,0.0023395717,0.0011564009,-0.006483929,-0.0071593933,-0.0021325704,0.00065231323,0.0049999524,-0.0022272877,0.0020582695,-0.0057712663,-0.0022821017,0.0025375038,7.656589e-05,-0.00285043,0.0072138533
miRNA_493,-0.00036772154,-0.006458247,0.0025632065,0.0051386245,0.0002077166,-0.0021877028,-0.0050377436,-0.0047396943,-0.005659731,0.0055429675,0.007248627,0.00011140667,-0.0030242894,-0.0025702976,-0.00049029477,-0.0009869337,0.0056091864,0.004908951,0.0073123686,-0.003982626,0.004489787,0.0062391013,0.005499255,-0.0041916147,0.007384017,0.0026051886,0.0046407916,0.005463952,-0.0068553407,0.00019853748,-0.004275512,-0.00045990385,-0.0032474883,0.0050140917,-0.0043327045,0.007470578,-0.0054723956,0.007420823,0.006133355,-0.007043721,0.00065519847,0.0072830897,0.005545553,0.0019992664,-0.002858229,0.007807007,-0.006154405,0.003188273,0.00603291,0.0055033583,-0.002753662,-0.0014154017,0.0030619688,0.00046151504,0.0001625754,-0.0020568408,0.00092631765,0.0011091009,0.0046689715,-4.120171e-05,-0.0007432401,-0.0028403662,0.0028224122,0.004600972,-0.0019614212,0.005275864,-0.004188789,-0.0016850643,0.0074647404,0.0066562183,-0.0020481832,0.0013443027,0.005884029,-0.0065942146,0.0001913514,-0.0015351884,0.0066849478,-0.0053403713,-0.006851569,-0.00051293336,0.007513253,0.00011944398,-0.002522394,-0.004679678,0.004391946,0.00017483719,0.0071817413,-0.0032004435,0.0025750734,-0.003340423,-0.0070686936,0.0036675949,0.002302803,-0.00454556,-0.0047044195,0.0029505398,0.002858907,0.0068016704,0.0070784986,0.003684828,-0.005902812,-0.005668752,-0.0004375223,0.004332185,0.0035526939,-0.0021313746,-0.007203944,0.0056831706,-0.0012296997,0.00084396265,-0.0064242817,0.006716009,-0.0062072035,-0.004087439,0.003869161,-0.005245369,-0.0038426705,-0.0006260704,-0.0074711163,-0.0057308134,0.0037522856,-0.0050095897,-0.0028959624,-0.0026481804,0.0039091166,0.0073513333,-0.0068258215,0.00019505806
