,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_495,-0.10896267,-0.14184971,-0.14580017,-0.0518609,0.18983951,-0.24817881,-0.025215477,0.13482778,-0.29448122,-0.14046942,0.34218135,0.116692066,-0.107426435,-0.2200291,0.29401815,-0.014213226,-0.09399299,-0.18200237,-0.17261674,0.18595326,0.1779597,0.135962,-0.21584643,-0.31637934,-0.32078046,0.13790329,0.019828334,0.2265524,-0.116713606,-0.38930812,-0.15507708,-0.014494448,0.042532455,-0.11794209,-0.028334133,0.20261888,0.049428005,0.18213446,-0.11076246,-0.11711102,0.031937376,0.10622764,-0.2325232,-0.14208837,0.061612364,-0.050158598,0.14004287,-0.048287377,0.012272308,-0.43025616,0.057730112,0.036266338,0.018754425,-0.11220363,0.1629773,-0.0939237,0.22851762,0.10821092,-0.17003919,-0.024896814,-0.20437185,-0.21512188,0.00401893,0.20282649,0.06427023,0.1148018,0.14307277,-0.05793394,-0.061405387,-0.2586187,0.027799454,0.0053684246,0.04721218,0.0071344655,0.2580535,-0.066739775,-0.2267684,0.042245243,-0.19969404,0.071718544,-0.032477036,-0.043682005,0.13826361,0.26532212,-0.096509784,-0.01080066,0.017142141,-0.12904872,0.027308078,0.14067788,-0.21522184,0.3473334,-0.035681203,0.029039897,0.02801838,0.032924946,-0.054672044,-0.22987224,0.26159805,-0.0042307186,-0.12058489,0.2775897,0.029913578,-0.036334395,0.16750413,-0.055062618,0.0629112,-0.1268427,-0.086280875,0.059184615,-0.27811286,0.024300491,0.007072079,0.14404584,-0.08467195,-0.099656574,-0.020593971,-0.0010775828,-0.07724778,0.063662425,-0.31611514,-0.1326816,-0.39502898,-0.039165825,0.07630803,0.13120943,-0.078336075,-0.03990782
miRNA_496,0.38934907,-0.083801664,0.032754876,0.26246592,0.035071928,-0.4141047,0.27725363,0.20732144,0.1925061,0.014471241,0.15046246,-0.080020584,0.12526101,0.057300236,-0.053093966,0.0008032366,-0.08785143,-0.2411881,-0.090734266,0.22429334,0.13717434,0.16160974,-0.023807615,-0.04196049,-0.3780445,0.19920535,-0.20145407,0.1757547,-0.039660797,-0.1251288,-0.016454322,-0.11342528,-0.20241913,-0.1697375,-0.04195309,0.22001675,0.12178391,-0.28551486,0.37026772,0.041855685,-0.14603412,0.014940498,-0.063902795,-0.22332643,0.18528034,-0.2896033,0.017728798,0.2379432,0.18241063,-0.0064962367,-0.045392524,0.15687951,0.04883465,0.023631359,0.0931375,0.040559944,0.29228118,-0.18676643,0.06274661,-0.08778363,-0.0074070017,-0.08796549,0.11877635,-0.086563885,0.025868697,0.22322796,-0.040324412,-0.12424783,0.058826424,-0.18500265,0.3766499,-0.1138511,-0.408525,-0.48998165,0.11931791,-0.06806012,-0.060464107,0.0012365779,0.036066037,0.114850365,-0.16775891,-0.012025518,0.20207521,-0.006587542,0.27031708,-0.007840737,0.13777375,0.064074405,0.06595421,0.14897098,0.049843825,0.05373218,0.050288748,0.10975752,0.3779841,0.21448863,-0.23391835,-0.07563377,-0.056876354,0.20800939,-0.0641891,-0.15971678,-0.090635285,0.07214211,0.043191254,-0.07664985,0.0028132077,0.06329751,-0.1560176,-0.24281351,0.13093401,0.04901844,-0.012102391,0.049420048,0.13249983,-0.07216478,0.12460447,0.22320232,-0.06464246,-0.14838733,-0.14085424,-0.056992915,0.05221425,-0.046930403,-0.084722795,-0.174472,-0.03135149,0.37026408
miRNA_497,0.0038361084,0.0061448757,0.0012785513,-0.00205148,-2.4007633e-05,-0.0072711743,0.0005251076,-0.003915567,-0.0008010827,0.0063047297,0.0059463643,0.00083573535,-8.085184e-05,-0.001073923,-0.00644538,0.005489677,0.0073350035,0.007576272,-0.00753217,0.0062918067,-0.0019743666,0.0014083907,-0.0031300914,-0.005984895,-0.004827885,0.006823996,-0.0049015097,0.0033012517,-0.0022533871,0.0037064292,-0.00054417923,-0.005117351,0.0057368614,-0.0063184407,-0.005025156,-0.0042403024,-0.006751498,0.0074454546,-0.002182532,-0.0015760455,-0.0014923569,0.0035838243,-0.003709184,-0.0015205462,0.0033746157,-0.0069403555,-0.0069115385,-0.0060772784,-0.007068934,0.0058003534,-0.0014382005,0.0015890952,-0.0061280876,0.0069957618,0.0014215186,0.007364394,0.0052014217,0.0066317115,0.005008947,-0.003235491,0.004494244,-0.007457787,-0.005768504,-0.0048560165,0.0023533925,-0.0030785296,-0.0017955676,-0.003567636,-0.0059755556,0.004976252,0.0038132202,-0.005305767,0.0056617446,0.00010992959,0.003380429,-0.006312592,0.007347526,-0.0040247906,-0.0049881823,-0.0056517143,0.0043139774,-0.003328124,-0.0054986216,-0.0030670203,-0.007515246,0.00016577356,0.00050810166,-0.0053676106,0.0075747985,0.0017004646,-0.0016384237,0.0011843499,-0.0021747015,0.004146518,0.0024376903,-0.00733272,-0.0069277976,-0.00633114,-0.006210685,0.004838068,0.0029372182,0.0027182791,0.005014755,0.0017817374,0.006354697,-0.006824285,-0.0030642208,-0.004430253,-0.002066953,-0.0042261984,0.0073402766,-0.00600791,-0.0015276261,-0.004424304,0.0032729115,0.0067749545,0.006688511,0.0026178695,-0.00047862157,-0.0036447812,0.0018544588,0.007790517,-0.0070053954,0.0022537783,0.003848305,0.0022053886,-0.0072392933,0.005192917
miRNA_498,0.18899974,-0.09402225,0.19146788,0.34074515,0.18460493,0.1376392,-0.07984839,-0.08357435,0.27724442,0.019035185,-0.14069588,-0.75411606,-0.19776125,-0.014109694,0.01665327,-0.357051,-0.41863012,0.013018534,-0.20211482,-0.28834376,-0.16663711,0.36774927,0.055470068,-0.3050852,-0.4832141,0.2057458,0.12807415,-0.32139593,-0.115273595,0.3656459,0.17581004,-0.49625772,-0.0062062424,0.14163047,-0.2515445,0.30185258,0.08451158,0.45936322,0.18738455,-0.27347353,-0.6703497,0.29959875,-0.037828658,-0.12767576,-0.23193513,0.5998045,-0.11038555,-0.26766062,-0.11752335,-0.43101016,-0.16454737,-0.070522666,-0.15819106,0.5633286,0.04179447,0.1956508,-0.038878623,-0.5178632,-0.16901523,0.03595111,0.06985198,0.020487705,0.49276292,0.20874964,0.25582218,0.3111255,0.044190943,-0.17898192,-0.12551473,-0.31327417,-0.02979493,0.55110914,0.23117253,-0.70072126,0.17481019,-0.06766866,0.18907666,-0.15737164,-0.42181563,-0.25008237,-0.44503194,-0.048703358,0.07421481,0.1547276,0.27348435,-0.11637883,0.18737403,0.1494102,0.25784388,0.14588442,-0.30981338,-0.18697464,0.36391917,0.46320358,0.21593612,-0.497549,0.28978917,-0.05648301,0.1544319,0.23321795,0.049776386,0.09465943,0.45749596,0.29639974,-0.27002597,-0.23906079,-0.26577467,-0.031855103,0.21033455,0.06888949,-0.24240394,0.004036627,-0.3077222,0.3433516,-0.4561997,-0.0145449545,0.030761326,0.05570081,0.50943303,-0.07739374,-0.4673186,-0.05742796,-0.031552512,0.08127949,-0.44067457,-0.25831443,0.161572,0.18792662
miRNA_499,-0.001250254,0.0067546573,-0.0071028806,-8.800812e-05,0.0007547606,0.0038566757,0.0017897859,0.0052990243,0.0066815186,-0.0040611736,0.0018154196,-0.0072711334,0.0065957885,-0.0042018294,0.006971406,0.0077029318,-0.0026610103,-0.0019966997,-0.0059380755,-0.0015595723,0.0018211827,-0.0068207774,-0.00070736744,0.00041865185,-0.0075806323,0.0051754136,-0.00761657,0.0074430816,-0.00052481703,-0.00061764754,-5.4772943e-05,0.004440967,-0.0031512138,0.0042188093,0.0045891106,-0.0042059757,0.007448174,-0.0077698603,-0.00025495328,0.0010889489,-0.0014593415,-0.0012074448,-0.00016673468,-0.0035856254,-0.001832772,-0.005267484,2.8710812e-05,0.0002931375,0.0037265606,0.004741216,-0.0017147698,-0.00049045496,0.004040504,0.00090539455,-0.004310565,-0.0071766954,-0.0016050395,0.0027575698,0.00073980354,0.0066200774,0.0019421522,0.005674623,0.0035019834,0.0038437042,0.00017528981,0.0031647142,-0.005392017,-0.004550308,-0.007197058,-0.0046283975,-0.0031936076,-0.0003247913,-0.0015849695,0.006183464,0.00049313344,-0.0031413417,0.0077607,0.005091125,0.0056722406,-0.007750204,-0.006004015,-0.0075725466,0.0054660756,-0.0063627064,-0.0015792344,-7.834472e-05,-0.0019778516,-0.0050008893,0.004043268,-0.0015613083,0.0076682586,-0.0029262677,0.0036941208,0.003924094,-0.0012485217,0.0033008102,0.0024529472,-0.0036365986,-0.0037737135,0.0062229186,0.0035043415,-0.006362131,0.004294241,0.0077625643,-0.00057112053,-0.0015834048,-0.0036539622,0.0026934277,6.146729e-05,-0.0028318856,-0.0056353156,-0.0032679215,-0.004883876,-0.0013500527,0.0024950616,-0.0012391526,-0.0010255501,0.00023790449,0.0047648028,0.0060957167,0.0046985615,0.0062023606,0.0071650594,0.0037732255,-0.0019119959,0.0061034653,-0.0029343031,0.00021091476
miRNA_500,0.0012550037,0.0052123554,0.006068373,-0.0026862845,-0.0046644583,-0.0071043074,-0.005374456,0.006377794,-0.00035935454,-0.0006696284,-0.007361464,-0.0037130285,0.0004368946,-0.004473876,0.0010431055,0.004738597,-0.004882306,-0.001352597,-0.00015882589,0.0041911565,-0.0063692816,-0.0022436455,-0.005805729,0.0030194633,-0.00034511276,0.003836302,0.00023557805,-0.0047626235,-0.007698765,-0.0037565883,0.0072365254,-0.006596109,-0.0017582141,-0.004653467,-0.007339254,-0.0046248995,-0.002321273,-0.0025028642,-0.0065244213,-0.00446284,-0.0067535043,-0.0065948423,0.007370742,0.0036510956,0.0018271729,0.00081327185,-0.005751068,0.006080456,-0.0018558707,-0.0071621295,-0.002106065,0.001199035,0.006370403,0.002603732,-0.004870262,-0.0036653187,-0.000478575,0.0070888754,-0.0020344444,0.0070059486,0.007325936,0.0051137116,0.006904902,-0.004891807,0.0021944977,-0.0068559907,-0.0059373844,0.007088419,0.0069814567,0.0011359137,0.00048729777,-0.00060876086,0.0014065318,-0.0038699433,-0.0028765984,-0.0077238046,0.0040931255,0.00090034865,0.00637302,-0.0048191454,0.0048838034,-0.00011475012,-0.004936876,0.0009312108,0.004916325,-0.0014999192,0.0033208095,-0.003717959,-0.0062940307,-0.0058333576,-0.006243687,0.0005648546,-0.0074705463,-0.002758192,0.006823873,-0.005691858,0.0021807402,0.002912866,0.0042721406,0.00668858,-0.006649196,0.0042167883,-0.006608436,0.00664657,-0.00021485053,-0.0005063154,-0.0024145935,-0.001302829,0.0021851007,0.0029822867,0.0035598204,-0.005500123,-0.003241267,0.0010822173,0.0020771548,0.0054746456,0.0074280445,0.0039732736,-0.0046196114,-0.006654488,-0.006153647,0.001058707,-0.0020786282,-0.005108433,-0.0009815022,0.0033336356,0.00016750768,0.0027916972
miRNA_501,0.13389777,-0.12549755,-0.12918194,-0.1445613,0.29939988,-0.3624408,0.21747606,-0.050106212,-0.037903275,-0.054410007,-0.23973256,-0.24254517,0.10182473,0.046452515,-0.031412557,0.023284249,-0.14386213,-0.19501847,-0.19498664,-0.08283239,0.085448556,0.25480297,-0.3086714,-0.30715615,-0.41685668,0.33929014,-0.21759602,-0.04425449,-0.44262484,-0.08073198,-0.20706013,0.0068867863,-0.23468482,-0.033633742,-0.19312344,0.046157658,0.1073366,0.1827471,-0.24931355,0.3553588,-0.49732965,-0.038008563,-0.089587316,-0.11601529,-0.04817496,0.04960583,0.022227246,0.10571799,-0.2483749,-0.10473968,-0.27008793,-0.14938183,-0.033960994,-0.13098933,0.099176995,-0.1500462,0.089843795,-0.032705102,-0.08314323,0.02771722,0.051522385,-0.11263471,0.12542494,-0.36974752,0.005743545,0.10614109,0.00407162,0.28436637,0.14765352,-0.010349518,-0.0092937285,-0.40033475,-0.17516632,-0.38585198,0.0121396715,-0.26637927,0.20867078,-0.06354769,0.07490307,0.13314569,-0.14016132,-0.21450691,0.3748371,0.037698198,0.11152985,0.39408532,-0.084426634,-0.03187881,-0.01012351,0.41929653,0.049681053,-0.1334239,-0.31182694,0.21827269,0.068208836,-0.002027974,-0.41435444,-0.36116987,-0.1584255,0.4703926,-0.16235451,0.015858445,-0.2853253,-0.11236611,0.124734394,-0.038569298,-0.36710927,-0.04593945,-0.017185867,-0.24026029,0.11401574,-0.09969433,0.26050496,0.042472698,-0.10713039,0.07243382,-0.10085839,-0.05907165,-0.12684464,-0.026691355,-0.2606919,0.36189386,0.31338933,0.020208735,0.19876675,-0.26864296,0.068147995,0.40557462
miRNA_502,-0.0018509123,-0.0075380057,-0.0062625483,-0.0058002435,-0.0059732273,-0.0052550454,0.0068295617,-0.005190108,0.0013920851,-0.005714601,0.00079210475,0.003520729,0.004828794,0.0032655895,0.005814513,0.0034813546,-0.005505927,-0.000650486,-0.004853148,-0.0041111577,-0.005942315,-0.004179973,-0.003338145,4.9570575e-05,-0.0075439066,-0.0012658257,0.0055879503,0.0034664795,0.0074160546,0.0033877343,-0.0032141805,-0.0021877158,0.0029691197,0.002304338,-0.006659748,0.0029531382,0.0052377544,0.0067081526,-0.0020770468,0.0053095184,-0.003940612,-0.0029773507,-0.0070815664,-0.0017255377,0.003068179,0.007285543,-0.00089610554,0.00044071116,-0.005403267,0.003980769,0.000121043995,0.0029396154,-0.0015917346,-0.0015319865,-0.0036990903,0.005575046,-0.0055427663,0.0054655895,-0.0011675879,0.004884964,0.0006894097,-0.004629815,0.00013303384,-0.005694378,-0.0036570895,0.00494577,-0.007673964,-0.000105177984,-0.006728215,0.0071333386,0.002414642,-0.006117748,-0.00034990348,0.0009909645,-0.0019161385,0.007448828,-0.0006297473,-0.00025524572,0.007164549,0.005430484,0.003153436,-0.000102130696,0.00408246,0.007185681,0.006815104,0.0054035205,0.0028059985,0.0039670393,0.0065482836,-0.0050266683,0.00067492947,0.0010125041,-0.00062312745,-0.00092726387,0.007244181,0.0007988475,0.0060040485,0.004824234,0.0073635913,0.0048262477,0.002316868,-0.0049379226,-0.0034194104,-0.0067386087,-4.28129e-05,-0.005654026,0.0042856727,-0.0048857033,0.005630115,0.005691286,-0.00615873,-0.0034200978,-0.006986648,0.0012002196,-0.00207223,-0.0020100866,0.0066691525,0.00055706315,0.0067401137,0.0071265753,0.005301224,-0.000828756,-0.0011417065,-0.0050786287,0.0057282615,-0.007559851,0.006226221,-0.004155753
miRNA_503,-0.2420741,-0.12659413,0.0009689042,-0.13775791,-0.20326474,-0.2588901,0.26363215,-0.22681282,-0.107529715,0.25602943,0.20615906,-0.09126968,-0.23160852,-0.009149877,0.03471446,0.11044909,-0.06906033,0.1987044,-0.3028921,0.036704313,-0.11209641,0.066637106,-0.18728003,0.0009341511,-0.2112295,0.15042417,-0.25778314,-0.35824907,0.13069272,0.04238047,-0.31933418,-0.36134356,0.21189106,-0.07475745,0.045100894,0.24475142,0.013874554,0.16363883,0.15291224,-0.024199115,0.3129655,-0.13078019,-0.1031872,-0.19541898,-0.249873,0.09898721,0.06147386,-0.13087395,-0.0320473,-0.10215066,0.04003017,0.21021575,0.043067228,-0.042080443,0.19495238,0.08399482,0.13068287,0.0006690073,0.09746639,0.28301606,-0.10692474,-0.28882125,0.06464822,0.022238435,0.09192034,-0.18767153,0.13619621,0.08705468,-0.20536965,-0.20799108,0.15290415,0.09762014,-0.12596457,-0.2125575,0.0961259,-0.22575052,0.032916103,0.0049001737,-0.0057428763,-0.0015156174,0.020229762,-0.13300696,-0.14515454,0.21650416,0.09913556,0.09283541,0.029126031,-0.045863885,0.096656784,0.09069416,0.04636982,0.13480231,-0.06322807,-0.1056944,0.15460642,0.15844776,0.075149275,-0.17827876,-0.045999136,-0.22261953,-0.15820876,0.07135982,0.13645777,0.119633846,-0.17972873,0.34830216,0.15326822,0.12134276,0.18350922,-0.1738043,0.113958806,-0.04197451,-0.14370638,-0.09528688,0.0077873594,-0.10989262,-0.30268034,0.20335244,-0.07795363,0.123170644,-0.14747067,-0.014872416,-0.13647722,0.17414075,0.0850219,0.0053165318,0.0406512,-0.02255765
miRNA_504,0.00093661435,8.0475584e-05,-0.00020115077,0.00198772,0.0032886285,0.003835002,-0.003968261,-0.007522311,0.007162139,0.007389324,0.006161798,0.007287929,-0.0071265623,-0.0034089033,-0.0043803956,-0.003521286,0.005214872,0.0077506285,0.0066765808,-0.003607504,0.0013754386,-0.0074303765,-0.0027160086,-0.005306946,0.0007696133,-0.00088182837,0.00707083,0.00076918304,0.0050839595,0.005227728,-0.006983891,0.004217077,-0.0008031726,0.0052429587,0.0020705368,0.002087038,-0.00709204,-0.0056246426,0.0032128375,-0.0047796126,0.0032503475,0.0072262157,0.0060675554,-0.0013188329,0.000512952,0.006341731,-0.003731735,-0.005269496,0.006837832,0.0023822505,-0.0027193502,-0.0060677994,-0.002006052,0.0015927181,0.0050765593,0.0026798807,0.0002494175,0.0020277165,-0.0035716854,0.0061342157,0.0021517053,0.004474096,0.004139075,0.0035183094,0.0068224464,0.00562324,-0.0023244992,0.0070806723,-0.0072445907,-0.0073454324,-0.005955586,0.0024721473,0.0012080073,0.0023829862,0.0035090968,-0.004991887,0.00035212003,-0.0009189304,0.0070975106,0.007595217,-0.00033991784,-0.0013534185,-0.001579674,-0.0028330032,-0.0033623595,0.0063752886,0.0067151133,0.006792389,-0.00058184564,0.004060678,0.006237097,-0.0037876908,-0.007706551,-0.006543709,0.0038981065,0.005984217,-0.005254058,-0.005486889,-0.0024138559,-0.003507413,0.0053205695,-0.0052234232,0.004609933,-0.00069382973,0.007121412,-0.0019143224,-0.0070026796,0.0023952052,-0.0029121023,-0.0020983107,0.0010523163,0.0071348436,0.005457131,-0.0009413641,0.00070249103,0.0068612844,-0.005896602,-0.004580196,0.0010419283,0.0018312465,0.00074461475,0.00016500056,-0.002950497,0.0026685093,-0.0042730495,0.0036403965,0.0015697088,0.0009788517
miRNA_505,-0.16168216,-0.11002477,0.009824918,-0.20508021,-0.22136302,-0.26947597,0.2740968,-0.23238969,-0.0046970574,0.26308894,0.2846542,-0.06794629,-0.13076714,-0.023245176,-0.027913198,0.02529554,-0.1179867,0.1745759,-0.23651557,-0.06302527,-0.044255275,0.070449226,-0.26702732,-0.006591722,-0.14315851,0.14176363,-0.324218,-0.35606635,0.07056783,-0.033610925,-0.32206362,-0.3342734,0.16357529,0.0148619125,0.042449523,0.23083375,0.066987395,0.10384673,0.055826128,0.002501589,0.22229199,-0.21241629,-0.10126894,-0.20438632,-0.21535936,0.10113236,0.089677885,-0.14816684,0.016410928,-0.120223366,0.0057397797,0.2797123,0.033805806,0.073229216,0.26804042,0.07370834,0.26587555,0.06332611,0.16699086,0.23749834,-0.082818925,-0.18731445,0.005936298,0.057540797,0.10592391,-0.08213876,0.17864801,0.063528545,-0.215275,-0.106404915,0.13962139,0.0857366,-0.13413797,-0.2595376,0.1498518,-0.110503525,0.14535753,-0.19968128,-0.08240477,0.034492027,0.014818385,-0.09975496,-0.23639314,0.24611372,0.12836467,0.016000407,-0.019482384,-0.12494183,0.10477341,0.057293504,0.051425748,0.033807144,-0.10182086,-0.07846289,0.15774581,0.20185474,0.1376942,-0.22749533,-0.03574722,-0.1944674,-0.22879614,0.1301052,0.18714334,0.0803472,-0.040517274,0.28436083,0.110446915,0.087985635,0.071348675,-0.14622958,0.03964594,0.028203554,-0.17054072,-0.000178534,-0.024057534,-0.12101248,-0.2103615,0.22314374,-0.091864005,0.09460263,-0.21259874,0.005252398,-0.21470787,0.0791498,0.08494989,0.042688444,0.04271456,-0.0348616
miRNA_506,0.007314259,-0.0013598725,-0.0072257128,0.0073179584,0.003831625,-0.0002944041,0.0014876798,-0.0019937325,-0.004042903,-0.0040260293,-0.004234927,0.00024834648,0.004066279,0.0019197799,0.00039376505,-0.0022251178,-0.00060549006,0.000546474,0.0058662016,-0.006630985,0.0011618435,-0.007090101,-0.00374984,-0.0065457504,0.0054088086,0.0033392701,0.006379852,0.0022227,0.006256921,-0.0018121209,-0.0018375292,-0.0034313258,0.00039471313,-0.0070487373,0.0015755929,0.0017429758,-0.0058386717,-0.00067394413,0.0064652674,-0.0013086908,-0.007153174,-0.0073091183,0.0070996135,0.003382489,-0.0029213857,-0.007497944,2.9560179e-05,0.0016070008,0.0021969546,0.0065715723,-0.0071840957,0.0062383953,-0.00017692894,-0.0031359643,0.00044485927,-0.0060534906,0.0014724899,0.0008538645,0.0012264065,-0.0017746091,-0.00037063845,0.0077509303,-0.00028758496,-0.00057295896,-0.0077934004,0.0052465126,0.007780591,0.0009685885,-0.00598838,-0.0021823794,-0.0018297601,0.0005578976,-0.0017198082,0.0068770293,0.00079236925,-0.0005222913,-0.0028917473,0.0019666292,0.0013036579,-0.0011013411,0.0036587194,-0.004561793,0.00059188344,8.911453e-05,0.005516056,0.005421955,-0.006630201,0.0076411944,-0.004453825,-0.0069574863,0.0055355374,0.006338192,0.004672317,0.00039297342,-0.004734015,0.0053373408,0.0049703233,0.0013749376,-0.0017637257,-0.0015672706,-0.0047092885,0.0013095159,0.0071832202,0.0040202476,-0.0075499862,-0.00017509982,-0.0068370905,-0.0011013076,-7.4103475e-05,0.0044208057,0.0001897607,0.0051411577,-0.0062291343,-0.0004348401,0.0011770315,0.0033366252,0.0031894166,0.007111976,-0.0049807373,-0.0050037596,-0.007741252,0.004717868,-0.006100014,0.0035423003,0.0061612837,9.580515e-05,0.0012751762,0.0002532769
miRNA_507,-0.0027170125,0.0049142987,0.001975337,0.0039341897,-0.0021581668,0.0002860427,-0.007056147,-0.004295135,-0.0020571966,0.0051169004,-0.0025292858,0.0020688698,0.0026043355,0.007636266,-0.0016465895,-0.0055027027,0.006799437,-0.0019388665,-0.0011061244,0.0012938585,-5.3057447e-05,-0.003633866,-0.00673474,-0.006407205,-0.00042136014,-2.701208e-05,0.001927305,0.0035164915,0.0057060104,-0.007220432,-0.0010453537,0.0038628299,-0.0008261036,0.0071963333,-0.0032352582,0.0018149447,0.0027684495,-0.0030738954,-0.006316932,-0.00016613118,0.0023358222,0.0019850787,0.001629075,0.00014256686,0.0027708039,-0.00040156208,0.005596686,0.0044877194,-7.85552e-05,-0.0031004082,0.0062630735,0.0068627726,0.0029422157,0.003635211,0.00477791,0.007236421,-0.0033578053,0.00048645772,0.0003591217,-0.0064015146,-0.0005681347,0.000914827,-0.0046577044,0.0063223243,0.0008597709,0.006699614,0.0009014793,-0.00031601824,0.004625816,-0.002646396,-0.0029528681,0.00034899823,0.0059418734,-0.0020869244,0.0047595724,-0.0009860601,-0.0047977194,0.0054795276,-0.0010026786,0.0063655786,0.0040461347,0.00654017,-0.0004920084,0.00545888,0.0014229715,-0.0066555627,0.0036385953,-0.0074524414,-0.006513588,0.0003376566,-0.00556645,-0.00053434446,-0.0011366587,-0.000727199,-0.0011527408,0.006263677,-0.004191205,-0.0072795153,-0.004401641,0.0035102777,0.0067190025,-0.0013224389,-0.006232664,-0.00694035,0.0030952413,0.0043723937,-0.0053613484,-0.0041708555,-0.0059597343,-0.003718201,-0.007558763,0.007000502,0.0010604262,0.00234689,0.0063669793,-0.0033393763,-0.0034009684,0.004451571,-0.0058076195,0.0056140963,-0.0014640186,0.0031457562,-0.004129989,0.005473027,-0.005845312,-0.0046600066,0.0052434932,0.0075212345
miRNA_508,-0.0021602102,0.0013985671,-0.0034853593,-0.005534785,0.00020348094,0.0024276748,0.0076213535,-0.004936915,0.0044005755,-0.006881375,-0.007636832,0.0009589046,0.0077173114,0.006542161,0.0056531243,-0.0058951527,-0.006733613,-0.006741494,0.0049292073,-0.007779468,0.006559316,0.0038217101,-0.0040213726,-0.002635127,-0.007604137,0.006568821,0.0038157646,-0.0042839665,0.0072081033,0.000558326,0.0055498425,-0.0034829192,0.003622625,-0.0057236794,0.0066002794,-0.0021873899,0.0042576473,-0.0013957415,-0.00024434738,-0.0072362237,0.0074200965,0.0004915539,0.006080311,0.00108831,0.0005668625,0.0069380067,0.0031526275,-0.00038854778,0.0031594355,0.0076082833,0.007577289,0.007519383,-0.0017064456,-0.0067291874,0.0017296076,0.0043532085,0.0010990985,-0.0066821408,0.0011028424,0.0054740757,0.00050729327,0.004489016,-0.0070535634,-0.002333926,-0.0060783233,0.0065119583,-0.0007920768,0.00046650134,-0.007781241,-0.0077805445,-0.006033644,-0.0073040295,-0.0017471258,-0.005410256,0.002253646,-0.0037043765,-0.0017769597,-0.006566068,-0.0038588792,-0.002789436,-0.0049308203,-0.0028226227,0.0023798123,-0.0064605586,-0.0002350416,-0.004882293,0.00063610077,0.0070765372,0.0047566295,0.002878733,0.0076256637,0.0021972563,0.0052164514,-0.004281653,-0.007375434,-0.006008964,-0.0054037683,-0.00061596,0.004091397,-0.00045736134,0.0044618063,-0.0028254092,0.0076606926,-0.0020005256,-0.0038957894,-0.004281068,-0.0064882543,-0.006208822,-0.006934963,-0.0011160746,-0.0005811807,-0.007270625,0.001211239,-0.005980065,0.0012940988,-0.0055740364,0.005373746,0.00018524937,-0.00014958344,0.0077559706,0.0015373081,0.00063510984,0.0052786507,-0.00380202,-0.005379986,-0.00033355132,-0.002481617,-0.0040995367
